# SeismoWeb example 2 - uncorrected accelerogram with a linear instrument baseline drift
# station SYN-02, component NS,  raw (as recorded)
# time step: 0.01 s   units: g
time_s,acc_g
47.8500,-3.02018597e-03
47.8600,-3.30106829e-03
47.8700,-2.74004160e-03
47.8800,-1.85477153e-03
47.8900,-1.32757097e-03
47.9000,-1.19853603e-03
47.9100,-1.16706184e-03
47.9200,-1.06225423e-03
47.9300,-9.35764511e-04
47.9400,-9.32119247e-04
47.9500,-1.00639169e-03
47.9600,-9.03788783e-04
47.9700,-5.63877118e-04
47.9800,-2.66131825e-04
47.9900,-2.10309494e-04
48.0000,-3.35170776e-04
48.0100,-6.08159626e-04
48.0200,-1.01554379e-03
48.0300,-1.44736656e-03
48.0400,-1.91957621e-03
48.0500,-2.50936959e-03
48.0600,-3.05354015e-03
48.0700,-3.37403105e-03
48.0800,-3.68673988e-03
48.0900,-4.25775869e-03
48.1000,-4.77805534e-03
48.1100,-4.74717421e-03
48.1200,-4.28801584e-03
48.1300,-3.95334055e-03
48.1400,-3.95993470e-03
48.1500,-4.04052223e-03
48.1600,-3.96144850e-03
48.1700,-3.91160724e-03
48.1800,-4.20680287e-03
48.1900,-4.77881972e-03
48.2000,-5.16790613e-03
48.2100,-4.97909569e-03
48.2200,-4.37513533e-03
48.2300,-4.04343020e-03
48.2400,-4.47320389e-03
48.2500,-5.37535793e-03
48.2600,-6.01497511e-03
48.2700,-6.05351073e-03
48.2800,-5.87468703e-03
48.2900,-6.01707160e-03
48.3000,-6.45082539e-03
48.3100,-6.64929345e-03
48.3200,-6.30073922e-03
48.3300,-5.69132462e-03
48.3400,-5.35231039e-03
48.3500,-5.41057977e-03
48.3600,-5.49405693e-03
48.3700,-5.26197971e-03
48.3800,-4.69467930e-03
48.3900,-4.02813072e-03
48.4000,-3.52624082e-03
48.4100,-3.17439141e-03
48.4200,-2.89317053e-03
48.4300,-2.85971443e-03
48.4400,-3.16542700e-03
48.4500,-3.59526239e-03
48.4600,-3.93744548e-03
48.4700,-4.04379459e-03
48.4800,-3.70900367e-03
48.4900,-2.94709891e-03
48.5000,-2.17317436e-03
48.5100,-1.83031532e-03
48.5200,-2.00776698e-03
48.5300,-2.43936551e-03
48.5400,-2.85586099e-03
48.5500,-3.27796846e-03
48.5600,-3.73290645e-03
48.5700,-3.96831079e-03
48.5800,-3.75607319e-03
48.5900,-3.26760852e-03
48.6000,-2.94829911e-03
48.6100,-2.95575240e-03
48.6200,-2.98355745e-03
48.6300,-2.86177491e-03
48.6400,-2.84615703e-03
48.6500,-3.05676185e-03
48.6600,-3.25218863e-03
48.6700,-3.35945297e-03
48.6800,-3.55472001e-03
48.6900,-3.74555199e-03
48.7000,-3.63482827e-03
48.7100,-3.27765901e-03
48.7200,-3.04300067e-03
48.7300,-3.09066509e-03
48.7400,-3.25342280e-03
48.7500,-3.38944522e-03
48.7600,-3.48992348e-03
48.7700,-3.44137997e-03
48.7800,-3.10794840e-03
48.7900,-2.59707611e-03
48.8000,-2.18255768e-03
48.8100,-2.07965936e-03
48.8200,-2.23471204e-03
48.8300,-2.30739191e-03
48.8400,-2.12694302e-03
48.8500,-1.91474337e-03
48.8600,-1.75223373e-03
48.8700,-1.39480507e-03
48.8800,-8.36865317e-04
48.8900,-3.79275465e-04
48.9000,-9.44741243e-05
48.9100,1.41729416e-04
48.9200,1.89738127e-04
48.9300,-1.98140526e-04
48.9400,-8.75450148e-04
48.9500,-1.46274017e-03
48.9600,-1.77760933e-03
48.9700,-1.76089025e-03
48.9800,-1.39441649e-03
48.9900,-8.51237624e-04
49.0000,-4.37825328e-04
49.0100,-3.99453466e-04
49.0200,-8.03473320e-04
49.0300,-1.48870685e-03
49.0400,-2.20249823e-03
49.0500,-2.86363088e-03
49.0600,-3.49412897e-03
49.0700,-3.91773558e-03
49.0800,-3.98907193e-03
49.0900,-4.02063579e-03
49.1000,-4.39924324e-03
49.1100,-4.98358176e-03
49.1200,-5.26322038e-03
49.1300,-4.90800668e-03
49.1400,-4.06044905e-03
49.1500,-3.20601991e-03
49.1600,-2.78677123e-03
49.1700,-2.87687994e-03
49.1800,-3.13642478e-03
49.1900,-3.16021503e-03
49.2000,-2.96809272e-03
49.2100,-2.91560443e-03
49.2200,-3.10960491e-03
49.2300,-3.30864246e-03
49.2400,-3.32066178e-03
49.2500,-3.17326343e-03
49.2600,-2.97854309e-03
49.2700,-2.76390899e-03
49.2800,-2.55850099e-03
49.2900,-2.56655342e-03
49.3000,-2.87374215e-03
49.3100,-3.16706936e-03
49.3200,-3.19051106e-03
49.3300,-3.18524724e-03
49.3400,-3.42711730e-03
49.3500,-3.66166597e-03
49.3600,-3.46777932e-03
49.3700,-2.85727365e-03
49.3800,-2.18223706e-03
49.3900,-1.71231965e-03
49.4000,-1.44663625e-03
49.4100,-1.21729266e-03
49.4200,-8.81655333e-04
49.4300,-3.95990150e-04
49.4400,1.70754643e-04
49.4500,5.42688471e-04
49.4600,3.29394934e-04
49.4700,-4.73551672e-04
49.4800,-1.29705968e-03
49.4900,-1.56680135e-03
49.5000,-1.20472373e-03
49.5100,-5.83233388e-04
49.5200,-2.20397244e-04
49.5300,-3.54992166e-04
49.5400,-6.91283195e-04
49.5500,-7.32318700e-04
49.5600,-3.43358916e-04
49.5700,1.69384196e-04
49.5800,4.64377940e-04
49.5900,4.73040186e-04
49.6000,2.44376023e-04
49.6100,-2.32958808e-04
49.6200,-8.37847150e-04
49.6300,-1.31727509e-03
49.6400,-1.66040997e-03
49.6500,-2.09545560e-03
49.6600,-2.66792839e-03
49.6700,-3.16427418e-03
49.6800,-3.44593048e-03
49.6900,-3.57781892e-03
49.7000,-3.59868830e-03
49.7100,-3.50288055e-03
49.7200,-3.49526028e-03
49.7300,-3.80368517e-03
49.7400,-4.28477023e-03
49.7500,-4.56093608e-03
49.7600,-4.41022187e-03
49.7700,-3.96536617e-03
49.7800,-3.54829217e-03
49.7900,-3.21567604e-03
49.8000,-2.77289773e-03
49.8100,-2.33410670e-03
49.8200,-2.28904649e-03
49.8300,-2.67391769e-03
49.8400,-3.13750668e-03
49.8500,-3.39716778e-03
49.8600,-3.39552853e-03
49.8700,-3.23661098e-03
49.8800,-3.09415114e-03
49.8900,-3.09185075e-03
49.9000,-3.25903764e-03
49.9100,-3.52335658e-03
49.9200,-3.71456141e-03
49.9300,-3.69055980e-03
49.9400,-3.45647487e-03
49.9500,-3.11231891e-03
49.9600,-2.75253618e-03
49.9700,-2.42770670e-03
49.9800,-2.15235803e-03
49.9900,-1.96470847e-03
50.0000,-1.96078578e-03
50.0100,-2.16076171e-03
50.0200,-2.40272123e-03
50.0300,-2.56517957e-03
50.0400,-2.77759032e-03
50.0500,-3.17797194e-03
50.0600,-3.67581634e-03
50.0700,-4.15443805e-03
50.0800,-4.62018370e-03
50.0900,-4.99391627e-03
50.1000,-5.09164729e-03
50.1100,-4.96072475e-03
50.1200,-4.82054402e-03
50.1300,-4.65393439e-03
50.1400,-4.32190687e-03
50.1500,-3.92272892e-03
50.1600,-3.68298060e-03
50.1700,-3.66543981e-03
50.1800,-3.72547541e-03
50.1900,-3.66115853e-03
50.2000,-3.46236347e-03
50.2100,-3.39226073e-03
50.2200,-3.57626151e-03
50.2300,-3.69531620e-03
50.2400,-3.44776250e-03
50.2500,-3.03921335e-03
50.2600,-2.84953264e-03
50.2700,-2.85513205e-03
50.2800,-2.78869782e-03
50.2900,-2.72644972e-03
50.3000,-2.97732986e-03
50.3100,-3.43301930e-03
50.3200,-3.62277056e-03
50.3300,-3.39043793e-03
50.3400,-2.99285632e-03
50.3500,-2.59396593e-03
50.3600,-2.16421936e-03
50.3700,-1.80341303e-03
50.3800,-1.71367440e-03
50.3900,-1.92252877e-03
50.4000,-2.26728630e-03
50.4100,-2.57781260e-03
50.4200,-2.76760893e-03
50.4300,-2.77228265e-03
50.4400,-2.54838174e-03
50.4500,-2.23931133e-03
50.4600,-2.11491984e-03
50.4700,-2.18625938e-03
50.4800,-2.23111032e-03
50.4900,-2.25327633e-03
50.5000,-2.47948422e-03
50.5100,-2.93946512e-03
50.5200,-3.42146562e-03
50.5300,-3.77554485e-03
50.5400,-4.01857356e-03
50.5500,-4.19906949e-03
50.5600,-4.25473445e-03
50.5700,-4.11360226e-03
50.5800,-3.95962739e-03
50.5900,-4.06353005e-03
50.6000,-4.35086734e-03
50.6100,-4.54109436e-03
50.6200,-4.60035275e-03
50.6300,-4.72017980e-03
50.6400,-5.00113032e-03
50.6500,-5.32051903e-03
50.6600,-5.44943222e-03
50.6700,-5.31737856e-03
50.6800,-5.07803197e-03
50.6900,-4.87433891e-03
50.7000,-4.71056961e-03
50.7100,-4.57096217e-03
50.7200,-4.48201624e-03
50.7300,-4.38239477e-03
50.7400,-4.15238890e-03
50.7500,-3.88307641e-03
50.7600,-3.81759616e-03
50.7700,-3.97188811e-03
50.7800,-4.07682856e-03
50.7900,-3.89039074e-03
50.8000,-3.47116296e-03
50.8100,-3.14444939e-03
50.8200,-3.16669638e-03
50.8300,-3.49252677e-03
50.8400,-3.92838115e-03
50.8500,-4.32318834e-03
50.8600,-4.59078399e-03
50.8700,-4.73157313e-03
50.8800,-4.72023583e-03
50.8900,-4.45859847e-03
50.9000,-4.02381269e-03
50.9100,-3.64297348e-03
50.9200,-3.43903732e-03
50.9300,-3.40780411e-03
50.9400,-3.39886802e-03
50.9500,-3.17420928e-03
50.9600,-2.68623351e-03
50.9700,-2.13578551e-03
50.9800,-1.70391900e-03
50.9900,-1.39665696e-03
51.0000,-1.16588843e-03
51.0100,-9.63165561e-04
51.0200,-6.88369742e-04
51.0300,-3.86708497e-04
51.0400,-3.61667405e-04
51.0500,-7.21804925e-04
51.0600,-1.10876149e-03
51.0700,-1.23649778e-03
51.0800,-1.33007679e-03
51.0900,-1.74949244e-03
51.1000,-2.46028106e-03
51.1100,-3.08400020e-03
51.1200,-3.34550389e-03
51.1300,-3.30580080e-03
51.1400,-3.22581430e-03
51.1500,-3.33096657e-03
51.1600,-3.59290842e-03
51.1700,-3.70262283e-03
51.1800,-3.48146258e-03
51.1900,-3.22752500e-03
51.2000,-3.38220035e-03
51.2100,-3.97445315e-03
51.2200,-4.56735432e-03
51.2300,-4.76007864e-03
51.2400,-4.63639579e-03
51.2500,-4.52442333e-03
51.2600,-4.45766220e-03
51.2700,-4.17587889e-03
51.2800,-3.56335497e-03
51.2900,-2.91565628e-03
51.3000,-2.69388357e-03
51.3100,-2.87307827e-03
51.3200,-2.88881416e-03
51.3300,-2.55648687e-03
51.3400,-2.39910200e-03
51.3500,-2.73112249e-03
51.3600,-3.13749946e-03
51.3700,-3.13218453e-03
51.3800,-2.78747409e-03
51.3900,-2.57979804e-03
51.4000,-2.81629190e-03
51.4100,-3.25340015e-03
51.4200,-3.43433558e-03
51.4300,-3.27504393e-03
51.4400,-3.04082433e-03
51.4500,-2.95072240e-03
51.4600,-3.00076625e-03
51.4700,-3.06298176e-03
51.4800,-3.06564234e-03
51.4900,-3.09938410e-03
51.5000,-3.31999727e-03
51.5100,-3.66538634e-03
51.5200,-3.84270870e-03
51.5300,-3.77986256e-03
51.5400,-3.73928540e-03
51.5500,-3.78530306e-03
51.5600,-3.69486469e-03
51.5700,-3.49214454e-03
51.5800,-3.42549715e-03
51.5900,-3.45791619e-03
51.6000,-3.31156121e-03
51.6100,-2.95105833e-03
51.6200,-2.71920586e-03
51.6300,-2.94987519e-03
51.6400,-3.54193057e-03
51.6500,-4.08131536e-03
51.6600,-4.35345376e-03
51.6700,-4.46846739e-03
51.6800,-4.50779021e-03
51.6900,-4.39164000e-03
51.7000,-4.11546075e-03
51.7100,-3.82221109e-03
51.7200,-3.67120193e-03
51.7300,-3.71189246e-03
51.7400,-3.77722559e-03
51.7500,-3.69445108e-03
51.7600,-3.57645467e-03
51.7700,-3.54734448e-03
51.7800,-3.40060862e-03
51.7900,-2.88361042e-03
51.8000,-2.14892357e-03
51.8100,-1.68934577e-03
51.8200,-1.76325810e-03
51.8300,-2.05460818e-03
51.8400,-2.14075269e-03
51.8500,-2.03155940e-03
51.8600,-1.95468767e-03
51.8700,-1.96146445e-03
51.8800,-2.00546759e-03
51.8900,-2.11482849e-03
51.9000,-2.31773818e-03
51.9100,-2.53676095e-03
51.9200,-2.63558174e-03
51.9300,-2.58750594e-03
51.9400,-2.51915853e-03
51.9500,-2.52646883e-03
51.9600,-2.61775887e-03
51.9700,-2.80389725e-03
51.9800,-3.03546785e-03
51.9900,-3.21690005e-03
52.0000,-3.33402757e-03
52.0100,-3.36389528e-03
52.0200,-3.29080733e-03
52.0300,-3.29803756e-03
52.0400,-3.53367432e-03
52.0500,-3.82175082e-03
52.0600,-3.95749999e-03
52.0700,-3.98100257e-03
52.0800,-3.98791560e-03
52.0900,-3.98652959e-03
52.1000,-3.98324370e-03
52.1100,-3.98736925e-03
52.1200,-3.93613277e-03
52.1300,-3.80333680e-03
52.1400,-3.73678971e-03
52.1500,-3.83495831e-03
52.1600,-3.90238807e-03
52.1700,-3.69964693e-03
52.1800,-3.28572407e-03
52.1900,-2.89371439e-03
52.2000,-2.60438996e-03
52.2100,-2.37609166e-03
52.2200,-2.26492268e-03
52.2300,-2.35750793e-03
52.2400,-2.62477778e-03
52.2500,-2.95784117e-03
52.2600,-3.24357597e-03
52.2700,-3.43379186e-03
52.2800,-3.52208680e-03
52.2900,-3.47130326e-03
52.3000,-3.32961228e-03
52.3100,-3.27706098e-03
52.3200,-3.36367721e-03
52.3300,-3.41042050e-03
52.3400,-3.24694637e-03
52.3500,-2.87006656e-03
52.3600,-2.41481249e-03
52.3700,-2.07270681e-03
52.3800,-1.99549177e-03
52.3900,-2.18875390e-03
52.4000,-2.45209728e-03
52.4100,-2.54571405e-03
52.4200,-2.50214157e-03
52.4300,-2.59678482e-03
52.4400,-2.94064153e-03
52.4500,-3.31552065e-03
52.4600,-3.46986126e-03
52.4700,-3.41418396e-03
52.4800,-3.35302169e-03
52.4900,-3.41109645e-03
52.5000,-3.54156781e-03
52.5100,-3.67820375e-03
52.5200,-3.80370464e-03
52.5300,-3.85946363e-03
52.5400,-3.84143333e-03
52.5500,-3.91464179e-03
52.5600,-4.15744369e-03
52.5700,-4.43663319e-03
52.5800,-4.67175121e-03
52.5900,-4.86212722e-03
52.6000,-4.91379833e-03
52.6100,-4.77917168e-03
52.6200,-4.62506662e-03
52.6300,-4.69648368e-03
52.6400,-5.06657777e-03
52.6500,-5.49618690e-03
52.6600,-5.65160887e-03
52.6700,-5.47706383e-03
52.6800,-5.19263666e-03
52.6900,-4.99140930e-03
52.7000,-4.86622444e-03
52.7100,-4.77806836e-03
52.7200,-4.82229481e-03
52.7300,-5.02461681e-03
52.7400,-5.19228288e-03
52.7500,-5.12910151e-03
52.7600,-4.82258222e-03
52.7700,-4.42395380e-03
52.7800,-4.13262280e-03
52.7900,-3.98874037e-03
52.8000,-3.80236512e-03
52.8100,-3.42491245e-03
52.8200,-2.96703970e-03
52.8300,-2.63907246e-03
52.8400,-2.54671464e-03
52.8500,-2.68320864e-03
52.8600,-2.92912898e-03
52.8700,-3.08769193e-03
52.8800,-3.07982727e-03
52.8900,-3.00808518e-03
52.9000,-3.01108886e-03
52.9100,-3.20555550e-03
52.9200,-3.62375654e-03
52.9300,-4.05820551e-03
52.9400,-4.17370259e-03
52.9500,-3.90377619e-03
52.9600,-3.56162852e-03
52.9700,-3.46405694e-03
52.9800,-3.62799393e-03
52.9900,-3.87599256e-03
53.0000,-4.02388279e-03
53.0100,-3.96517276e-03
53.0200,-3.76054042e-03
53.0300,-3.61744450e-03
53.0400,-3.69241854e-03
53.0500,-3.97271855e-03
53.0600,-4.31427650e-03
53.0700,-4.50652178e-03
53.0800,-4.39362141e-03
53.0900,-4.00807115e-03
53.1000,-3.55323597e-03
53.1100,-3.26609724e-03
53.1200,-3.21814058e-03
53.1300,-3.24561708e-03
53.1400,-3.26984422e-03
53.1500,-3.49793894e-03
53.1600,-4.00766237e-03
53.1700,-4.44200570e-03
53.1800,-4.45224352e-03
53.1900,-4.17870572e-03
53.2000,-4.00536295e-03
53.2100,-4.06032437e-03
53.2200,-4.16046789e-03
53.2300,-4.08927993e-03
53.2400,-3.82514067e-03
53.2500,-3.54225245e-03
53.2600,-3.37829194e-03
53.2700,-3.25758469e-03
53.2800,-3.05722397e-03
53.2900,-2.84179449e-03
53.3000,-2.78328894e-03
53.3100,-2.90817111e-03
53.3200,-3.00691012e-03
53.3300,-2.85888656e-03
53.3400,-2.57313685e-03
53.3500,-2.49586889e-03
53.3600,-2.68861694e-03
53.3700,-2.82228311e-03
53.3800,-2.66853271e-03
53.3900,-2.37926678e-03
53.4000,-2.24992545e-03
53.4100,-2.42389992e-03
53.4200,-2.82178974e-03
53.4300,-3.17934331e-03
53.4400,-3.21311408e-03
53.4500,-2.93403729e-03
53.4600,-2.68566717e-03
53.4700,-2.72941957e-03
53.4800,-2.90445118e-03
53.4900,-2.88815360e-03
53.5000,-2.69271184e-03
53.5100,-2.58241884e-03
53.5200,-2.63222138e-03
53.5300,-2.71501080e-03
53.5400,-2.77627803e-03
53.5500,-2.84537408e-03
53.5600,-2.92186510e-03
53.5700,-3.03851005e-03
53.5800,-3.24443279e-03
53.5900,-3.47992639e-03
53.6000,-3.67286777e-03
53.6100,-3.83868031e-03
53.6200,-3.98732294e-03
53.6300,-4.09081252e-03
53.6400,-4.12478561e-03
53.6500,-4.07322245e-03
53.6600,-3.92257716e-03
53.6700,-3.68886647e-03
53.6800,-3.44889271e-03
53.6900,-3.28253657e-03
53.7000,-3.21516667e-03
53.7100,-3.23921079e-03
53.7200,-3.31326499e-03
53.7300,-3.37350351e-03
53.7400,-3.38476473e-03
53.7500,-3.31734670e-03
53.7600,-3.16034003e-03
53.7700,-3.01649846e-03
53.7800,-3.02063562e-03
53.7900,-3.16308727e-03
53.8000,-3.29028566e-03
53.8100,-3.26018009e-03
53.8200,-3.11531796e-03
53.8300,-3.07196396e-03
53.8400,-3.28446280e-03
53.8500,-3.68401852e-03
53.8600,-4.07334306e-03
53.8700,-4.32855114e-03
53.8800,-4.50089578e-03
53.8900,-4.68053928e-03
53.9000,-4.78231283e-03
53.9100,-4.64452340e-03
53.9200,-4.32265687e-03
53.9300,-4.07274336e-03
53.9400,-4.03760375e-03
53.9500,-4.12535819e-03
53.9600,-4.18991377e-03
53.9700,-4.15232524e-03
53.9800,-4.01525807e-03
53.9900,-3.90897456e-03
54.0000,-3.96216559e-03
54.0100,-4.07313584e-03
54.0200,-4.02999038e-03
54.0300,-3.83106603e-03
54.0400,-3.68897005e-03
54.0500,-3.70624093e-03
54.0600,-3.70246101e-03
54.0700,-3.52041061e-03
54.0800,-3.30157933e-03
54.0900,-3.23478658e-03
54.1000,-3.31688337e-03
54.1100,-3.46519440e-03
54.1200,-3.60006541e-03
54.1300,-3.66562939e-03
54.1400,-3.70655080e-03
54.1500,-3.80984386e-03
54.1600,-3.93303150e-03
54.1700,-3.89567554e-03
54.1800,-3.61045945e-03
54.1900,-3.29313884e-03
54.2000,-3.27015392e-03
54.2100,-3.55410500e-03
54.2200,-3.82823769e-03
54.2300,-3.83631063e-03
54.2400,-3.61324740e-03
54.2500,-3.34324236e-03
54.2600,-3.11035212e-03
54.2700,-2.87894879e-03
54.2800,-2.64349551e-03
54.2900,-2.44219706e-03
54.3000,-2.27912436e-03
54.3100,-2.18143748e-03
54.3200,-2.23307860e-03
54.3300,-2.42628604e-03
54.3400,-2.63498627e-03
54.3500,-2.80740109e-03
54.3600,-2.99533505e-03
54.3700,-3.19076238e-03
54.3800,-3.31980808e-03
54.3900,-3.33959100e-03
54.4000,-3.25647516e-03
54.4100,-3.14129420e-03
54.4200,-3.09752317e-03
54.4300,-3.16230369e-03
54.4400,-3.28211240e-03
54.4500,-3.35536271e-03
54.4600,-3.32170628e-03
54.4700,-3.29536136e-03
54.4800,-3.48978411e-03
54.4900,-3.89416604e-03
54.5000,-4.20924384e-03
54.5100,-4.24174506e-03
54.5200,-4.15860710e-03
54.5300,-4.22138890e-03
54.5400,-4.48034820e-03
54.5500,-4.78725781e-03
54.5600,-4.95514867e-03
54.5700,-4.93421417e-03
54.5800,-4.83004788e-03
54.5900,-4.70479673e-03
54.6000,-4.52310852e-03
54.6100,-4.30371013e-03
54.6200,-4.12168170e-03
54.6300,-3.99320414e-03
54.6400,-3.87985235e-03
54.6500,-3.76264883e-03
54.6600,-3.68518702e-03
54.6700,-3.72938408e-03
54.6800,-3.92353152e-03
54.6900,-4.18714510e-03
54.7000,-4.35821189e-03
54.7100,-4.29733246e-03
54.7200,-4.02600253e-03
54.7300,-3.70495711e-03
54.7400,-3.47413782e-03
54.7500,-3.36843392e-03
54.7600,-3.33336133e-03
54.7700,-3.30402847e-03
54.7800,-3.25541797e-03
54.7900,-3.15929071e-03
54.8000,-3.04236258e-03
54.8100,-3.06845854e-03
54.8200,-3.30620140e-03
54.8300,-3.56859445e-03
54.8400,-3.70356398e-03
54.8500,-3.79340106e-03
54.8600,-3.98154955e-03
54.8700,-4.24732214e-03
54.8800,-4.36651820e-03
54.8900,-4.16354465e-03
54.9000,-3.77999303e-03
54.9100,-3.54280997e-03
54.9200,-3.62804530e-03
54.9300,-3.90991162e-03
54.9400,-4.08980556e-03
54.9500,-4.02942666e-03
54.9600,-3.86746155e-03
54.9700,-3.75509742e-03
54.9800,-3.73602533e-03
54.9900,-3.84777890e-03
55.0000,-4.06023441e-03
55.0100,-4.24913373e-03
55.0200,-4.35591862e-03
55.0300,-4.41777507e-03
55.0400,-4.47357126e-03
55.0500,-4.50814602e-03
55.0600,-4.44418853e-03
55.0700,-4.23890546e-03
55.0800,-3.97451136e-03
55.0900,-3.75827332e-03
55.1000,-3.60634370e-03
55.1100,-3.50433238e-03
55.1200,-3.45495775e-03
55.1300,-3.42220330e-03
55.1400,-3.34167887e-03
55.1500,-3.20109045e-03
55.1600,-3.07043957e-03
55.1700,-3.02808398e-03
55.1800,-3.06938993e-03
55.1900,-3.15199827e-03
55.2000,-3.26148253e-03
55.2100,-3.35695287e-03
55.2200,-3.37827894e-03
55.2300,-3.35943362e-03
55.2400,-3.43628659e-03
55.2500,-3.68245537e-03
55.2600,-4.01035296e-03
55.2700,-4.33797676e-03
55.2800,-4.68892654e-03
55.2900,-5.02212006e-03
55.3000,-5.23066971e-03
55.3100,-5.33482388e-03
55.3200,-5.40319587e-03
55.3300,-5.37372337e-03
55.3400,-5.18018773e-03
55.3500,-4.90162617e-03
55.3600,-4.64278168e-03
55.3700,-4.44802262e-03
55.3800,-4.38989864e-03
55.3900,-4.52328645e-03
55.4000,-4.73399631e-03
55.4100,-4.83773677e-03
55.4200,-4.79924658e-03
55.4300,-4.72068599e-03
55.4400,-4.69903803e-03
55.4500,-4.76854998e-03
55.4600,-4.89369965e-03
55.4700,-4.99599472e-03
55.4800,-5.03324130e-03
55.4900,-5.00833463e-03
55.5000,-4.94665156e-03
55.5100,-4.94517487e-03
55.5200,-5.06323944e-03
55.5300,-5.15076855e-03
55.5400,-5.06638240e-03
55.5500,-4.91632450e-03
55.5600,-4.82531995e-03
55.5700,-4.76428256e-03
55.5800,-4.68877344e-03
55.5900,-4.54958663e-03
55.6000,-4.27557479e-03
55.6100,-3.93426610e-03
55.6200,-3.71454165e-03
55.6300,-3.65743985e-03
55.6400,-3.57301625e-03
55.6500,-3.32273943e-03
55.6600,-3.06163262e-03
55.6700,-3.03303961e-03
55.6800,-3.20946096e-03
55.6900,-3.32976531e-03
55.7000,-3.23269096e-03
55.7100,-3.01731665e-03
55.7200,-2.90926236e-03
55.7300,-2.99896906e-03
55.7400,-3.15790429e-03
55.7500,-3.24063744e-03
55.7600,-3.22528300e-03
55.7700,-3.16244362e-03
55.7800,-3.11738332e-03
55.7900,-3.13018810e-03
55.8000,-3.18181655e-03
55.8100,-3.22200782e-03
55.8200,-3.26501998e-03
55.8300,-3.39974033e-03
55.8400,-3.67514352e-03
55.8500,-4.05094219e-03
55.8600,-4.40388005e-03
55.8700,-4.60257313e-03
55.8800,-4.66606349e-03
55.8900,-4.67370327e-03
55.9000,-4.57007262e-03
55.9100,-4.30824291e-03
55.9200,-4.00813962e-03
55.9300,-3.83937369e-03
55.9400,-3.88556893e-03
55.9500,-4.08433381e-03
55.9600,-4.27109416e-03
55.9700,-4.35681671e-03
55.9800,-4.40398224e-03
55.9900,-4.48460423e-03
56.0000,-4.58175823e-03
56.0100,-4.64622144e-03
56.0200,-4.62257642e-03
56.0300,-4.49314097e-03
56.0400,-4.34232660e-03
56.0500,-4.22604160e-03
56.0600,-4.09577831e-03
56.0700,-3.96422463e-03
56.0800,-3.92134951e-03
56.0900,-3.98791283e-03
56.1000,-4.12496736e-03
56.1100,-4.27853794e-03
56.1200,-4.35150046e-03
56.1300,-4.28830214e-03
56.1400,-4.16834566e-03
56.1500,-4.08980573e-03
56.1600,-4.05564851e-03
56.1700,-4.05420701e-03
56.1800,-4.12996214e-03
56.1900,-4.27482946e-03
56.2000,-4.31890503e-03
56.2100,-4.13312540e-03
56.2200,-3.90171630e-03
56.2300,-3.88632673e-03
56.2400,-4.03774105e-03
56.2500,-4.11765426e-03
56.2600,-4.02324397e-03
56.2700,-3.86583928e-03
56.2800,-3.80612133e-03
56.2900,-3.82585800e-03
56.3000,-3.78594204e-03
56.3100,-3.69549732e-03
56.3200,-3.68576013e-03
56.3300,-3.76638108e-03
56.3400,-3.82102895e-03
56.3500,-3.80416117e-03
56.3600,-3.80130700e-03
56.3700,-3.89780835e-03
56.3800,-4.05019603e-03
56.3900,-4.13344886e-03
56.4000,-4.13478669e-03
56.4100,-4.16298287e-03
56.4200,-4.21841686e-03
56.4300,-4.17636056e-03
56.4400,-4.00261492e-03
56.4500,-3.79327595e-03
56.4600,-3.66833287e-03
56.4700,-3.69249024e-03
56.4800,-3.80378243e-03
56.4900,-3.87889777e-03
56.5000,-3.90902803e-03
56.5100,-3.97759621e-03
56.5200,-4.10351009e-03
56.5300,-4.23704596e-03
56.5400,-4.33941753e-03
56.5500,-4.38386016e-03
56.5600,-4.35631566e-03
56.5700,-4.31433533e-03
56.5800,-4.34541883e-03
56.5900,-4.41690377e-03
56.6000,-4.40291534e-03
56.6100,-4.28754472e-03
56.6200,-4.22350088e-03
56.6300,-4.37076858e-03
56.6400,-4.68613160e-03
56.6500,-4.91780564e-03
56.6600,-4.88303921e-03
56.6700,-4.65966146e-03
56.6800,-4.44967848e-03
56.6900,-4.35511738e-03
56.7000,-4.33734840e-03
56.7100,-4.36118821e-03
56.7200,-4.44885454e-03
56.7300,-4.57887355e-03
56.7400,-4.70149559e-03
56.7500,-4.81146706e-03
56.7600,-4.89346608e-03
56.7700,-4.89249701e-03
56.7800,-4.78692892e-03
56.7900,-4.63871346e-03
56.8000,-4.53933495e-03
56.8100,-4.50013951e-03
56.8200,-4.44939147e-03
56.8300,-4.31458434e-03
56.8400,-4.06472140e-03
56.8500,-3.77668882e-03
56.8600,-3.61375021e-03
56.8700,-3.63015878e-03
56.8800,-3.72493690e-03
56.8900,-3.82875789e-03
56.9000,-3.99746912e-03
56.9100,-4.26150901e-03
56.9200,-4.50830110e-03
56.9300,-4.61496557e-03
56.9400,-4.55631994e-03
56.9500,-4.34653974e-03
56.9600,-4.05850726e-03
56.9700,-3.87343311e-03
56.9800,-3.91068687e-03
56.9900,-4.04911048e-03
57.0000,-4.10474245e-03
57.0100,-4.08483514e-03
57.0200,-4.08251943e-03
57.0300,-4.12489806e-03
57.0400,-4.25640670e-03
57.0500,-4.50315007e-03
57.0600,-4.74611582e-03
57.0700,-4.83938528e-03
57.0800,-4.74817765e-03
57.0900,-4.51556132e-03
57.1000,-4.25242647e-03
57.1100,-4.09986456e-03
57.1200,-4.08603386e-03
